"0011"!#""!#"0011__11147"!#"2"!#"2"!#"RSS TREFLES ACC AEGIDE"!#"RSS TREFLES ACC AEGIDE"!#"24"!#"5"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202304"!#"0"!#"0"!#"202108"!#"0"!#"O"!#"14"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0011"!#""!#"0011__11147"!#"4"!#"2"!#"RSS LES TREFLES"!#"RSS TREFLES FDVI"!#"24"!#"15"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202304"!#"0"!#"0"!#"202106"!#"0"!#"O"!#"14"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0011"!#""!#"0011__11155"!#"1"!#"2"!#"LES HAUBANS"!#"LES HAUBANS ACC"!#"24"!#"5"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202302"!#"0"!#"0"!#"202107"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0017"!#""!#"0017__18000"!#"1"!#"2"!#"TRANCHE 1"!#"TRANCHE 1"!#"24"!#"21"!#",00"!#",00"!#"0"!#"0"!#"0"!#"0"!#"0"!#"0"!#"202107"!#"0"!#"N"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0017"!#""!#"0017__18001"!#"1"!#"2"!#"BAT 01"!#"BAT 01"!#"24"!#"15"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202304"!#"0"!#"0"!#"202108"!#"0"!#"N"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0017"!#""!#"0017__18002"!#"1"!#"2"!#"GREEN SIDE"!#"BAT 01"!#"24"!#"12"!#",00"!#",00"!#"0"!#"0"!#"0"!#"0"!#"0"!#"0"!#"202110"!#"0"!#"N"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0019"!#""!#"0019__43010"!#"1"!#"1"!#"DOMAINES DES COSTIERES"!#"LIBRE"!#"24"!#"4"!#",00"!#",00"!#"0"!#"0"!#"0"!#"0"!#"0"!#"0"!#"202106"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0021"!#""!#"0021__42019"!#"1"!#"2"!#"BÂTIMENT A : 11 LOTS"!#"BÂTIMENT A : 11 LOTS"!#"24"!#"3"!#"2180300,00"!#"538,00"!#"0"!#"0"!#"0"!#"202304"!#"0"!#"0"!#"202102"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0021"!#""!#"0021__42027"!#"1"!#"2"!#"MI ACC LIBRE"!#"MI ACC LIBRE"!#"24"!#"3"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202304"!#"0"!#"0"!#"202110"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0024"!#""!#"0024__24017"!#"4"!#"2"!#"OCARINA"!#"BAT 4 ACCESSION"!#"00"!#"4"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202303"!#"0"!#"0"!#"202106"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0024"!#""!#"0024__24017"!#"5"!#"2"!#"OCARINA"!#"BAT 5 ACCESSION"!#"24"!#"22"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202404"!#"0"!#"0"!#"202111"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0024"!#""!#"0024__24022"!#"1"!#"2"!#"CARMINA"!#"BÂTIMENT A"!#"24"!#"3"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202204"!#"0"!#"0"!#"201910"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0024"!#""!#"0024__24030"!#"1"!#"2"!#"Ô VERGER"!#"BAT A - 10 LOTS"!#"24"!#"9"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202403"!#"0"!#"0"!#"202111"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0024"!#""!#"0024__24030"!#"2"!#"2"!#"Ô VERGER"!#"BAT B - 10 LOTS"!#"24"!#"7"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202402"!#"0"!#"0"!#"202111"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0024"!#""!#"0024__24030"!#"3"!#"2"!#"Ô VERGER"!#"BAT C - 16 LOTS"!#"24"!#"13"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202402"!#"0"!#"0"!#"202111"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0024"!#""!#"0024__24030"!#"4"!#"2"!#"Ô VERGER"!#"BAT A - PRIX MAITRISES  4 LOTS"!#"24"!#"4"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202403"!#"0"!#"0"!#"202111"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0024"!#""!#"0024__24030"!#"5"!#"2"!#"Ô VERGER"!#"BAT B - PRIX MAITRISES  2 LOTS"!#"00"!#"2"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202402"!#"0"!#"0"!#"202111"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0024"!#""!#"0024__24030"!#"6"!#"2"!#"Ô VERGER"!#"BAT C - PRIX MAITRISES  3 LOTS"!#"00"!#"2"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202402"!#"0"!#"0"!#"202111"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0024"!#""!#"0024__24031"!#"1"!#"2"!#"MONT-DOMAINE / LES LODGES"!#"BÂTIMENT B"!#"24"!#"10"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202303"!#"0"!#"0"!#"202103"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0024"!#""!#"0024__24031"!#"2"!#"2"!#"MONT-DOMAINE / LES LODGES"!#"BÂTIMENT C"!#"24"!#"10"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202304"!#"0"!#"0"!#"202103"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0024"!#""!#"0024__24036"!#"2"!#"2"!#"API"!#"RSS VP API"!#"24"!#"1"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202304"!#"0"!#"0"!#"202109"!#"0"!#"O"!#"14"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0024"!#""!#"0024__24065"!#"2"!#"2"!#"PHILAE"!#"BAT B - 24 ACCESSIONS"!#"00"!#"21"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202402"!#"0"!#"0"!#"202112"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0024"!#""!#"0024__24065"!#"3"!#"2"!#"PHILAE"!#"BAT C - 5 ACCESSIONS"!#"00"!#"3"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202402"!#"0"!#"0"!#"202112"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__06182"!#"78"!#"2"!#"BATIMENT 78"!#"BATIMENT 78"!#"20"!#"1"!#"3828000,00"!#"942,00"!#"0"!#"0"!#"0"!#"202302"!#"0"!#"0"!#"201709"!#"0"!#"O"!#"01"!#"O"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__09501"!#"14"!#"3"!#"LES NOYERS APPARTEMENTS ILOT 11"!#"LES NOYERS APPARTEMENTS ILOT 11"!#"04"!#"1"!#"4131215,92"!#"2021,00"!#"0"!#"0"!#"0"!#"200302"!#"0"!#"0"!#"0"!#"0"!#"O"!#"10"!#""!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__09501"!#"15"!#"3"!#"LES CYPRES APPARTEMENTS ILOT 12"!#"LES CYPRES APPARTEMENTS ILOT 12"!#"04"!#"1"!#"3907115,86"!#"1945,00"!#"0"!#"0"!#"0"!#"200302"!#"0"!#"0"!#"0"!#"0"!#"O"!#"10"!#""!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__09501"!#"17"!#"2"!#"LES EPICEAS"!#"LES EPICEAS"!#"04"!#"1"!#"4830133,00"!#"1475,00"!#"0"!#"0"!#"0"!#"200901"!#"0"!#"0"!#"200605"!#"0"!#"O"!#"10"!#""!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__09521"!#"6"!#"2"!#"TRANCHE N° 06"!#"TRANCHE N° 06"!#"04"!#"6"!#"12576800,00"!#"3515,00"!#"0"!#"0"!#"0"!#"201101"!#"0"!#"0"!#"200809"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__09521"!#"13"!#"2"!#"TRANCHE N° 13 B2&B3"!#"TRANCHE N° 13 B2&B3"!#"24"!#"2"!#",00"!#",00"!#"0"!#"0"!#"0"!#"201502"!#"0"!#"0"!#"201210"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__09524"!#"2"!#"2"!#"ILOT 2"!#"TRANCHE 02 - ILOT 2"!#"02"!#"1"!#"4569800,00"!#"1557,00"!#"0"!#"0"!#"0"!#"201304"!#"0"!#"0"!#"201006"!#"0"!#"O"!#"01"!#"O"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__09524"!#"3"!#"2"!#"ILOT 3"!#"TRANCHE 03 - ILOT 3"!#"02"!#"1"!#"7594280,00"!#"2594,00"!#"0"!#"0"!#"0"!#"201304"!#"0"!#"0"!#"201006"!#"0"!#"O"!#"01"!#"O"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__09525"!#"2"!#"2"!#"TRANCHE N°02"!#"TRANCHE N°02"!#"04"!#"7"!#"22514500,00"!#"542,00"!#"0"!#"0"!#"0"!#"201104"!#"0"!#"0"!#"200810"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__09530"!#"8"!#"2"!#"BATS DE 51 A 53"!#"BATS DE 51 A 53"!#"04"!#"1"!#"10540000,00"!#"2433,00"!#"0"!#"0"!#"0"!#"201501"!#"0"!#"0"!#"201112"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__09531"!#"47"!#"2"!#"TRANCHE N°47"!#"TRANCHE N°47"!#"20"!#"1"!#"4035000,00"!#",00"!#"0"!#"0"!#"0"!#"202201"!#"0"!#"0"!#"201709"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__09531"!#"61"!#"2"!#"TRANCHE N° 61"!#"TRANCHE N° 61"!#"20"!#"1"!#"2155000,00"!#"722,00"!#"0"!#"0"!#"0"!#"201704"!#"0"!#"0"!#"201404"!#"0"!#"O"!#"01"!#"O"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__09531"!#"63"!#"2"!#"TRANCHE N° 63"!#"TRANCHE N° 63"!#"20"!#"1"!#"4189000,00"!#"1388,00"!#"0"!#"0"!#"0"!#"201704"!#"0"!#"0"!#"201404"!#"0"!#"O"!#"01"!#"O"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__09531"!#"91"!#"2"!#"91 BAT A"!#"BAT A"!#"20"!#"3"!#"7841000,00"!#"2535,00"!#"0"!#"0"!#"0"!#"202304"!#"0"!#"0"!#"202102"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__09531"!#"92"!#"2"!#"92 BAT B"!#"92 BAT B"!#"20"!#"2"!#"4421000,00"!#"1497,00"!#"0"!#"0"!#"0"!#"202304"!#"0"!#"0"!#"202102"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__09533"!#"10"!#"2"!#"BATIMENT F"!#"BATIMENT F"!#"24"!#"1"!#"1370000,00"!#"355,00"!#"0"!#"0"!#"0"!#"201504"!#"0"!#"0"!#"201410"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__09533"!#"60"!#"2"!#"BATS 60/61/62/63"!#"BATS 60/61/62/63"!#"24"!#"2"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202103"!#"0"!#"0"!#"201801"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__09539"!#"6"!#"2"!#"TRANCHE N° 06"!#"TRANCHE N° 06"!#"04"!#"3"!#"10438300,00"!#"2518,00"!#"0"!#"0"!#"0"!#"201601"!#"0"!#"0"!#"201303"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26002"!#"3"!#"2"!#"BATIMENT 2 - NIVEAU BAS"!#"BATIMENT 2 - NIVEAU BAS"!#"20"!#"1"!#"7781000,00"!#"2300,00"!#"0"!#"0"!#"0"!#"201703"!#"0"!#"0"!#"201404"!#"0"!#"O"!#"01"!#"O"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26005"!#"1"!#"2"!#"TRANCHE N° 01"!#"TRANCHE N° 01"!#"04"!#"1"!#"18826000,00"!#"4390,00"!#"0"!#"0"!#"0"!#"201602"!#"0"!#"0"!#"201303"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26015"!#"9"!#"2"!#"ILOT SILO REHAB"!#"ILOT SILO REHAB"!#"24"!#"1"!#",00"!#",00"!#"0"!#"0"!#"0"!#"201902"!#"0"!#"0"!#"201506"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26018"!#"16"!#"2"!#"2C BAT 28-29"!#"2C BAT 28-29"!#"24"!#"1"!#"7073744,00"!#"1804,00"!#"0"!#"0"!#"0"!#"202301"!#"0"!#"0"!#"201909"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26018"!#"18"!#"2"!#"BATIMENTS 18 & 19"!#"BATIMENTS 18 & 19"!#"20"!#"1"!#"10540000,00"!#"3001,00"!#"0"!#"0"!#"0"!#"202202"!#"0"!#"0"!#"201904"!#"0"!#"O"!#"01"!#"O"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26018"!#"21"!#"2"!#"BAT 6A 41 LOTS"!#"BAT 6A 41 LOTS"!#"20"!#"1"!#"8570000,00"!#"2451,00"!#"0"!#"0"!#"0"!#"202301"!#"0"!#"0"!#"201906"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26018"!#"29"!#"2"!#"29 - ILOT 8D ACC"!#"ILOT 8D ACC"!#"24"!#"2"!#"7093000,00"!#"1767,00"!#"0"!#"0"!#"0"!#"202401"!#"0"!#"0"!#"202009"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26018"!#"30"!#"2"!#"30 - ILOT 8E ACC"!#"ILOT 8E ACC"!#"24"!#"1"!#"7077000,00"!#"1762,00"!#"0"!#"0"!#"0"!#"202401"!#"0"!#"0"!#"202010"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26018"!#"31"!#"2"!#"BAT 9B ACCESSION"!#"BAT 9B ACCESSION"!#"24"!#"5"!#"110600,00"!#"2606,00"!#"0"!#"0"!#"0"!#"202401"!#"0"!#"0"!#"202007"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26018"!#"32"!#"2"!#"COMMERCE"!#"32 - COMMERCE"!#"20"!#"1"!#"1287500,00"!#"541,00"!#"0"!#"0"!#"0"!#"202302"!#"0"!#"0"!#"202106"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26027"!#"3"!#"2"!#"03 - BAT 42"!#"BAT 42"!#"20"!#"1"!#"6425000,00"!#"1874,00"!#"0"!#"0"!#"0"!#"202302"!#"0"!#"0"!#"202002"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26027"!#"7"!#"2"!#"07 - BAT 61"!#"BAT 61"!#"20"!#"1"!#"3613000,00"!#"893,00"!#"0"!#"0"!#"0"!#"202304"!#"0"!#"0"!#"202009"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26027"!#"9"!#"2"!#"09 - BAT 62"!#"BAT 62"!#"20"!#"6"!#"5018000,00"!#"1294,00"!#"0"!#"0"!#"0"!#"202304"!#"0"!#"0"!#"202009"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26027"!#"10"!#"2"!#"BAT 63"!#"BAT 63"!#"20"!#"6"!#"6187000,00"!#"1613,00"!#"0"!#"0"!#"0"!#"202304"!#"0"!#"0"!#"202101"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26027"!#"11"!#"2"!#"BAT 64"!#"BAT 64"!#"20"!#"10"!#"4070000,00"!#"1052,00"!#"0"!#"0"!#"0"!#"202304"!#"0"!#"0"!#"202103"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26027"!#"12"!#"2"!#"BAT 65"!#"BAT 65"!#"20"!#"7"!#"4083000,00"!#"1064,00"!#"0"!#"0"!#"0"!#"202304"!#"0"!#"0"!#"202103"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26027"!#"41"!#"2"!#"BATIMENT 41"!#"BAT 41"!#"20"!#"1"!#"7445000,00"!#"1970,00"!#"0"!#"0"!#"0"!#"202302"!#"0"!#"0"!#"201911"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26027"!#"51"!#"2"!#"BATIMENT 51"!#"ILOT 5"!#"20"!#"5"!#"3032000,00"!#"740,00"!#"0"!#"0"!#"0"!#"202402"!#"0"!#"0"!#"202105"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26027"!#"52"!#"2"!#"ILOT 5"!#"ILOT 5"!#"20"!#"9"!#"4638000,00"!#"1206,00"!#"0"!#"0"!#"0"!#"202402"!#"0"!#"0"!#"202105"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26027"!#"53"!#"2"!#"ILOT 5"!#"ILOT 5"!#"20"!#"7"!#"6009000,00"!#"1551,00"!#"0"!#"0"!#"0"!#"202402"!#"0"!#"0"!#"202105"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26027"!#"66"!#"2"!#"BAT 66"!#"BAT 66"!#"20"!#"9"!#"2633000,00"!#"750,00"!#"0"!#"0"!#"0"!#"202304"!#"0"!#"0"!#"202104"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26027"!#"67"!#"2"!#"BAT 67"!#"BAT 67"!#"20"!#"2"!#"3311000,00"!#"971,00"!#"0"!#"0"!#"0"!#"202304"!#"0"!#"0"!#"202104"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26028"!#"3"!#"2"!#"BATS 31 & 32 & 33"!#"BATS 31 & 32 & 33"!#"20"!#"2"!#"10153000,00"!#"2875,00"!#"0"!#"0"!#"0"!#"202203"!#"0"!#"0"!#"201806"!#"0"!#"O"!#"01"!#"O"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26036"!#"1"!#"2"!#"PH01 - ILOT A COLL"!#"PH01 - ILOT A COLL"!#"24"!#"4"!#"12706000,00"!#"2773,00"!#"0"!#"0"!#"0"!#"202204"!#"0"!#"0"!#"201907"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26036"!#"3"!#"2"!#"COLLECTIF ILOT F 36 LOTS"!#"PH01 - ILOT F COLL"!#"24"!#"6"!#"10534000,00"!#"2458,00"!#"0"!#"0"!#"0"!#"202204"!#"0"!#"0"!#"201907"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26036"!#"4"!#"1"!#"MI ILOT F ET E"!#"PH01 - MAISONS ILOT A ET F"!#"24"!#"1"!#"9474000,00"!#"2094,00"!#"0"!#"0"!#"0"!#"202204"!#"0"!#"0"!#"201907"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26036"!#"8"!#"2"!#"LES HAUTES MAISONS"!#"PH04 - ILOT E ACC"!#"24"!#"17"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202304"!#"0"!#"0"!#"202101"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26036"!#"9"!#"1"!#"LES HAUTES MAISONS"!#"PH04 - MAISONS ILOT E"!#"24"!#"7"!#"4376000,00"!#"948,00"!#"0"!#"0"!#"0"!#"202304"!#"0"!#"0"!#"202101"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26036"!#"10"!#"2"!#"PH 05 - ILOT B COLL"!#"PH05 - ILOT B COLL"!#"24"!#"24"!#"12509000,00"!#"2702,00"!#"0"!#"0"!#"0"!#"202401"!#"0"!#"0"!#"202106"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0026"!#""!#"0026__26036"!#"11"!#"1"!#"PH05 - MAISONS"!#"PH05 - MAISONS"!#"24"!#"6"!#"4780000,00"!#"1115,00"!#"0"!#"0"!#"0"!#"202401"!#"0"!#"0"!#"202106"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0037"!#""!#"0037__37005"!#"1"!#"2"!#"LE 1883"!#"TRANCHE 1 FONCIER PHASE 0"!#"07"!#"1"!#"8173256,00"!#"1518,00"!#"0"!#"0"!#"0"!#"202402"!#"0"!#"0"!#"202007"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0037"!#""!#"0037__37005"!#"2"!#"2"!#"LE 1883"!#"TRANCHE 1 FONCIER PHASE 1"!#"07"!#"1"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202402"!#"0"!#"0"!#"202007"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0037"!#""!#"0037__37005"!#"3"!#"2"!#"LE 1883"!#"TRANCHE 1 FONCIER PHASE 2"!#"07"!#"2"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202402"!#"0"!#"0"!#"202007"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0037"!#""!#"0037__37009"!#"1"!#"2"!#"L'HOTEL DES LETTRES"!#"TRANCHE 1 PHASE 1"!#"07"!#"1"!#"4773000,00"!#"806,00"!#"0"!#"0"!#"0"!#"202301"!#"0"!#"0"!#"202009"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0037"!#""!#"0037__37060"!#"1"!#"2"!#"L'HOTEL DES ARTS"!#"TRANCHE 1 PHASE 1"!#"07"!#"3"!#"8960000,00"!#"1484,00"!#"0"!#"0"!#"0"!#"202301"!#"0"!#"0"!#"202102"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0037"!#""!#"0037__37060"!#"2"!#"2"!#"L'HOTEL DES ARTS"!#"TRANCHE 1 PHASE 2"!#"07"!#"3"!#"5690000,00"!#"868,00"!#"0"!#"0"!#"0"!#"202301"!#"0"!#"0"!#"202106"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0038"!#""!#"0038__05088"!#"1"!#"2"!#"PLAZA 2"!#"BAT C"!#"20"!#"3"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202204"!#"0"!#"0"!#"201907"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0038"!#""!#"0038__05088"!#"2"!#"2"!#"PLAZA 2"!#"BAT D"!#"20"!#"3"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202204"!#"0"!#"0"!#"201910"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0038"!#""!#"0038__05959"!#"2"!#"2"!#"ACC"!#"ACC"!#"00"!#"16"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202304"!#"0"!#"0"!#"202107"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0038"!#""!#"0038__09461"!#"3"!#"2"!#"PATRIMOVA - 22 LOTS"!#"PATRIMOVA - 22 LOTS"!#"24"!#"5"!#",00"!#",00"!#"0"!#"0"!#"0"!#"200903"!#"0"!#"0"!#"200609"!#"0"!#"O"!#"10"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0038"!#""!#"0038__09482"!#"1"!#"2"!#"301 A 524"!#"301 A 524"!#"04"!#"2"!#",00"!#"1562,00"!#"0"!#"0"!#"0"!#"201101"!#"0"!#"0"!#"200710"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0038"!#""!#"0038__09482"!#"3"!#"2"!#"LOTS 100 - 200 TR2"!#"LOTS 100 - 200 TR2"!#"04"!#"3"!#",00"!#"1493,00"!#"0"!#"0"!#"0"!#"201104"!#"0"!#"0"!#"200910"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0038"!#""!#"0038__09495"!#"3"!#"2"!#"VILLABIANCA"!#"BATIMENTS C/D - LOTS 3000 - 4000"!#"04"!#"1"!#"4121000,00"!#"883,00"!#"0"!#"0"!#"0"!#"201404"!#"201212"!#"0"!#"201205"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0038"!#""!#"0038__09798"!#"3"!#"2"!#"SOCIAL - LA SABLIERE - 15 LOTS"!#"SOCIAL - LA SABLIERE - 15 LOTS"!#"01"!#"5"!#"2565000,00"!#"855,00"!#"0"!#"0"!#"0"!#"201304"!#"0"!#"0"!#"201105"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0038"!#""!#"0038__35003"!#"3"!#"2"!#"RÉSIDENCE CONCORDE"!#"BAT C ACC"!#"24"!#"1"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202203"!#"0"!#"0"!#"201909"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
"0038"!#""!#"0038__35005"!#"3"!#"2"!#"LAC EN SCENE"!#"LOTS ACCESSION"!#"24"!#"5"!#",00"!#",00"!#"0"!#"0"!#"0"!#"202303"!#"0"!#"0"!#"202004"!#"0"!#"O"!#"01"!#"N"!#"0"!#""!#""!#""!#""!#""!#""
